#{"t_start": 1585076282.3026717, "env_id": "cursorcontrol-v0"}
r,l,t
2.59626,30,416.624915
1.031621,30,416.932934
1.035166,30,417.424935
2.784759,30,417.905919
1.187825,30,418.384918
1.270586,30,418.852918
20.696945,30,419.323935
1.786956,30,419.77992
0.758261,30,420.261955
2.824849,30,420.754935
0.9557,30,421.275932
3.684853,30,421.815927
0.754719,30,422.359914
3.241994,30,422.919917
2.252535,30,423.478924
1.222095,30,424.058921
0.792378,30,424.662914
2.874347,30,425.359915
1.119392,30,425.84292
2.396762,30,426.278914
1.273888,30,426.656911
1.184373,30,427.02191
2.238998,30,427.376914
1.157972,30,427.769913
1.109842,30,428.140913
1.697634,30,428.50391
1.604051,30,428.819912
4.797836,30,429.09791
0.911731,30,429.42492
6.023944,30,429.783923
0.867663,30,430.201914
0.784282,30,430.594912
1.262102,30,430.932919
1.011389,30,431.250918
1.565373,30,431.579916
1.505958,30,432.01395
0.73221,30,432.46895
0.972627,30,432.91695
0.992973,30,433.296907
1.37783,30,433.694955
2.924843,30,434.152912
3.595123,30,434.615934
4.7724,30,435.162912
4.034685,30,435.640933
2.353555,30,436.084954
0.966239,30,436.519939
0.771349,30,437.029935
2.796513,30,437.551912
0.748054,30,438.097917
0.96622,30,438.611957
1.143665,30,439.153929
2.980079,30,439.830936
1.530481,30,440.405957
2.557744,30,440.919921
1.977848,30,441.433954
1.555503,30,442.004914
4.228064,30,442.623956
1.308752,30,443.233936
1.047011,30,443.77292
1.607715,30,444.267915
2.063519,30,444.758917
1.250131,30,445.235955
11.000537,30,445.721929
0.949111,30,446.181954
2.890525,30,446.725935
1.412228,30,447.294921
1.117563,30,447.896948
1.580485,30,448.599931
2.494531,30,449.151917
2.208315,30,449.733913
0.995279,30,450.151939
2.06457,30,450.514911
3.716495,30,450.85594
1.464073,30,451.195906
0.865735,30,451.579914
1.340261,30,451.925952
1.093204,30,452.392924
1.118818,30,452.87593
1.503552,30,453.334925
1.048901,30,453.798915
1.101969,30,454.19695
0.913815,30,454.64693
1.164442,30,455.115926
3.063897,30,455.576914
0.833654,30,456.013912
0.852604,30,456.500917
1.327623,30,456.961914
1.27145,30,457.458916
0.712093,30,458.013915
1.458017,30,458.477915
1.986298,30,458.917916
1.138752,30,459.433926
0.978622,30,459.834914
1.722942,30,460.140933
0.976995,30,460.457932
1.458579,30,460.764921
1.838061,30,461.067909
1.148964,30,461.344919
2.173731,30,461.617909
1.066498,30,461.886911
2.012304,30,462.178918
1.404789,30,462.464907
0.857767,30,462.746909
0.700096,30,463.36393
1.83553,30,463.887916
1.526058,30,464.38895
1.81336,30,464.89894
2.311546,30,465.332914
1.033534,30,465.670909
1.509706,30,466.013909
0.98271,30,466.34492
0.859177,30,466.685908
2.293125,30,466.989912
1.771185,30,467.33691
1.965386,30,467.691913
3.203157,30,468.017926
1.220477,30,468.348912
2.732218,30,468.671913
1.427841,30,468.983921
0.991946,30,469.322909
1.257513,30,469.657922
1.696319,30,469.968918
1.090332,30,470.273912
1.380786,30,470.621931
0.9822,30,470.92992
6.284201,30,471.274935
1.327286,30,471.580936
4.561671,30,471.907919
1.564111,30,472.233911
0.711674,30,472.545919
0.828476,30,472.882912
1.437987,30,473.208911
0.748445,30,473.536916
1.47441,30,473.865935
1.073303,30,474.180913
1.428867,30,474.48991
1.739231,30,474.826916
5.92,30,475.10691
1.174988,30,475.449914
1.534707,30,475.793936
0.540694,30,476.092951
1.020182,30,476.548913
1.233328,30,477.018915
13.088647,30,477.425926
2.375204,30,477.849916
1.18132,30,478.335917
3.208885,30,478.754919
2.268378,30,479.193951
1.150898,30,479.67995
1.856664,30,480.099915
0.988893,30,480.608917
1.216193,30,481.123933
1.006684,30,481.630934
1.230807,30,482.135928
1.185082,30,482.639912
2.47525,30,483.163921
0.944758,30,483.662916
1.066797,30,484.174955
1.439487,30,484.670916
1.419814,30,485.16193
0.771419,30,485.622918
1.76691,30,486.136954
1.881395,30,486.610931
2.732904,30,487.138957
0.761904,30,487.619916
1.163025,30,488.123956
1.24359,30,488.612955
1.072144,30,489.157934
1.19226,30,489.648932
0.940423,30,490.137915
0.81962,30,490.608958
11.401179,30,491.085918
0.96347,30,491.563956
1.008588,30,492.078912
0.755441,30,492.558918
1.025994,30,493.026908
0.756174,30,493.504918
1.161286,30,493.987955
1.337876,30,494.539935
2.314012,30,495.05692
2.885136,30,495.532918
1.167834,30,496.027917
1.134514,30,496.543954
0.892684,30,497.034955
1.730738,30,497.523915
4.113784,30,498.009954
3.311199,30,498.501916
3.627942,30,498.988955
2.560386,30,499.462917
1.354967,30,499.964918
1.367759,30,500.451955
2.023985,30,500.924919
1.306956,30,501.423954
1.235455,30,501.917917
1.235373,30,502.409917
0.945657,30,502.912913
1.903733,30,503.382917
1.0319,30,503.865918
2.447269,30,504.347956
0.989493,30,504.847935
1.515534,30,505.326913
1.071482,30,505.826954
1.273247,30,506.257955
1.435963,30,506.686954
1.258486,30,507.139955
1.269977,30,507.561954
1.408366,30,507.996918
0.880347,30,508.430954
1.50132,30,508.873933
2.190992,30,509.312955
4.084215,30,509.749917
1.087741,30,510.218914
1.286844,30,510.700917
3.142838,30,511.165917
0.999443,30,511.647932
0.963157,30,512.149955
0.712036,30,512.611955
1.241639,30,513.071921
1.17254,30,513.559955
0.84796,30,514.095914
0.917072,30,514.579933
1.207683,30,515.064955
1.73128,30,515.534934
0.769505,30,516.002951
1.24478,30,516.465908
2.102358,30,516.935934
1.846068,30,517.394955
3.222839,30,517.861956
0.918316,30,518.327925
0.664261,30,518.802956
0.750823,30,519.291955
1.170993,30,519.771955
1.526201,30,520.243955
0.953481,30,520.727955
7.239687,30,521.190955
1.252483,30,521.64993
0.995264,30,522.15392
0.932381,30,522.650935
1.736925,30,523.189955
1.717621,30,523.663934
0.648179,30,524.144929
3.117505,30,524.606908
0.624297,30,525.096956
2.16335,30,525.55593
1.041657,30,526.015916
1.106325,30,526.48292
